[03-Dec-2017 23:35:36 UTC] PHP Notice:  Undefined index: temp in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 702
[03-Dec-2017 23:35:36 UTC] PHP Notice:  Undefined index: temp in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 701
[03-Dec-2017 23:35:36 UTC] PHP Notice:  Undefined index: temp in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 702
[03-Dec-2017 23:54:31 UTC] PHP Warning:  file_get_contents(weathertime.txt): failed to open stream: No such file or directory in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 32
[04-Dec-2017 00:07:30 UTC] PHP Warning:  file_get_contents(weathertoday.json): failed to open stream: No such file or directory in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 52
[04-Dec-2017 00:07:41 UTC] PHP Warning:  file_get_contents(weathertoday.json): failed to open stream: No such file or directory in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 52
[04-Dec-2017 00:33:48 UTC] PHP Notice:  Undefined index: dt_text in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 424
[04-Dec-2017 00:33:48 UTC] PHP Notice:  Undefined index:  in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 425
[04-Dec-2017 00:33:48 UTC] PHP Warning:  in_array() expects parameter 2 to be array, null given in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 426
[04-Dec-2017 00:33:48 UTC] PHP Notice:  Undefined index: dt_text in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 424
[04-Dec-2017 00:33:48 UTC] PHP Notice:  Undefined index: dt_text in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 424
[04-Dec-2017 00:33:48 UTC] PHP Notice:  Undefined index: dt_text in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 424
[04-Dec-2017 00:33:48 UTC] PHP Notice:  Undefined index: dt_text in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 424
[04-Dec-2017 00:33:48 UTC] PHP Notice:  Undefined index: dt_text in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 424
[04-Dec-2017 00:33:48 UTC] PHP Notice:  Undefined index: dt_text in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 424
[04-Dec-2017 00:34:19 UTC] PHP Notice:  Undefined index: dt_text in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 425
[04-Dec-2017 00:34:19 UTC] PHP Notice:  Undefined index:  in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 426
[04-Dec-2017 00:34:19 UTC] PHP Warning:  in_array() expects parameter 2 to be array, null given in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 427
[04-Dec-2017 00:34:19 UTC] PHP Notice:  Undefined index: dt_text in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 425
[04-Dec-2017 00:34:19 UTC] PHP Notice:  Undefined index: dt_text in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 425
